"","budget","original_language","popularity","runtime","runtime_cat","revenue","sw_lang_en","sw_web_presence","sw_tagline","keyword_cnt","release_year","release_month","high_release_month","release_day","sw_collection","countries_cnt","lang_US","lang_FR","lang_RU","lang_ES","lang_JA","actor0_movies_cnt","actor0_movies_3y_cnt","actor1_movies_cnt","actor1_movies_3y_cnt","actor2_movies_cnt","actor2_movies_3y_cnt","sw_female_actor0","sw_female_actor1","sw_female_actor2","sw_male_actor0","sw_male_actor1","sw_male_actor2","actor0_prev_revenue","actor1_prev_revenue","actor2_prev_revenue","director_movies_cnt","director_movies_3y_cnt","genre_adventure","genre_fantasy","genre_animation","genre_drama","genre_horror","genre_action","genre_comedy","genre_history","genre_thriller","genre_crime","genre_documentary","genre_science_fiction","genre_mystery","genre_music","genre_romance","genre_family","genre_war","depart_Art","depart_Camera","depart_Crew","depart_Custom_Mkup","depart_Directing","depart_Editing","depart_Lighting","depart_Production","depart_Sound","depart_Visual_Effects","depart_Writing","depart_Art_female","depart_Camera_female","depart_Crew_female","depart_Custom_Mkup_female","depart_Directing_female","depart_Editing_female","depart_Lighting_female","depart_Production_female","depart_Sound_female","depart_Writing_female","producers_5y_revenue","directors_5y_revenue","actors_5y_revenue"
"1753",0,"en",1.115024599596,1.70267984028498,"Short",16.71213660584,"Yes","Yes","Yes",8,2012,5,"No",24,"3-5","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","1","No","No","Yes","Yes","Yes","No",3.02089830020275,2.90900844197577,2.99598296316941,"0","0","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No",">2",">2",">2",">2",">2",">2",">2",">2",">2",">2",">2","0","0","0",">0","0","0","0",">0","0","0",18.9808929140166,0,3.02089830020275
"1754",0,"en",0.968086016219526,1.72189476247005,"Medium",2.39789527279837,"Yes","Yes","Yes",12,2010,3,"No",14,"0-2","1","Yes","No","No","No","No",">8",">2","6-8","2",">8","2","Yes","No","No","No","Yes","Yes",2.98985198225846,2.94031621502349,2.97412772196139,"0","0","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","0","0","1","0","2","1","0","1","0","0","1","0","0","0","0",">0",">0","0","0","0","0",0,0,3.03764314398173
"1755",2.81277413519049,"en",0.987377290622444,1.7272161148849,"Medium",12.9479004604519,"Yes","No","No",0,2012,2,"No",12,"6-8","2","Yes","No","No","No","No","0-2","0","3-5","2","0-2","0","Yes","No","Yes","No","Yes","No",2.95382965381523,2.98985198225846,2.92784383454537,"0","0","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","1","1","2","1","1","1","0",">2","2","2","2","0","0","0",">0","0","0","0",">0","0","0",19.4233329533439,0,0
"1756",0,"en",1.17538227484337,1.73568790592766,"Medium",18.1538322965476,"Yes","No","Yes",9,1995,2,"No",10,"0-2","1","Yes","No","No","No","No","3-5","0","3-5","0","0-2","0","No","Yes","No","Yes","No","Yes",2.97828868563769,3.01145993302148,2.91879897695937,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","0","1","0","0","1","1","0","1","1","0","2","0","0","0","0","0","0","0",">0","0",">0",18.7021235878346,0,0
"1757",2.98167317311833,"en",1.30852251389302,1.75855096091703,"Large",18.1584447432587,"Yes","No","Yes",3,2005,7,"No",28,"3-5","1","Yes","No","Yes","Yes","No","3-5","2","0-2","2","0-2","1","Yes","Yes","No","No","No","Yes",3.02351498351186,2.97932790991616,3.00562932607925,"1","0","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No",">2",">2",">2",">2",">2",">2",">2",">2",">2",">2","2","0","0","0",">0","0","0","0",">0","0","0",20.9278824621595,19.1496000346022,3.04542159744211
"1758",2.89854466319127,"en",1.30263628447435,1.73066229083063,"Medium",17.9214542725042,"Yes","No","Yes",6,2013,7,"No",17,"0-2","2","Yes","No","No","No","No","0-2","1","6-8","2","3-5","2","No","Yes","No","Yes","No","Yes",2.96433574888083,2.9828820495163,2.97630080531118,"1","0","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","1","1","0","1",">2","1","0",">2","2","0",">2","0","0","0","0",">0","0","0","0","0","0",21.7786357620016,0,2.99183324495246
"1759",2.89228029230919,"en",0.930375672093752,1.75279072590176,"Medium",13.5637411690616,"Yes","No","Yes",4,1998,9,"Yes",11,"0-2","1","Yes","No","No","No","No","0-2","2","3-5","2","0-2","0","No","No","Yes","Yes","Yes","No",2.99198416327717,2.9988172702637,2.96079181868833,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",21.3907234399115,0,2.99374706816048
"1760",2.89228029230919,"en",1.25105463651406,1.72368941930815,"Medium",16.2134059216717,"Yes","Yes","Yes",4,1986,5,"No",30,"0-2","1","Yes","No","No","No","No","3-5","1","0-2","0","0-2","0","No","Yes","No","Yes","No","Yes",2.9302554801957,2.97805868477441,2.93015075244943,"2",">0","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","2","1","0","0","1",">2","0",">2","2","0",">2","0","0","0","0","0","0","0",">0","0","0",18.9141305751951,17.1739520276817,2.7895764731787
"1761",0,"en",1.21942488232089,1.73732637840012,"Medium",17.6529250321337,"Yes","No","Yes",5,1993,9,"Yes",29,"3-5","1","Yes","No","No","No","No","3-5","1","0-2","0","3-5","2","No","Yes","No","Yes","No","Yes",2.96794598102138,2.95818004302004,3.00785737175415,"2","0","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","2","1","0","1","1","1","0",">2","1","0","2","0","0","0","0","0","0","0",">0","0","0",19.7874984555396,18.5239547102794,2.97811656038757
"1762",2.89445270474066,"en",1.29178594362572,1.70870182538799,"Short",19.0265972434773,"Yes","Yes","Yes",2,2009,1,"No",15,"3-5","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","No","Yes","Yes","Yes","No",3.00052506356809,3.01889296669078,2.93778989015534,"1","0","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No",">2","1","1","1","2","1","0",">2","1","0","2","0","0","0",">0","0","0","0",">0","0","0",21.938131206598,0,3.00052506356809
"1763",2.99025150049153,"en",1.89669602036036,1.76943452012855,"Large",20.9566656825992,"Yes","Yes","Yes",13,2017,3,"No",16,"0-2","2","Yes","No","No","No","No","3-5","2","0-2","0","6-8","2","Yes","No","No","No","Yes","Yes",3.07523375679265,2.83097717023063,3.09706467112006,">2",">0","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No",">2",">2",">2",">2",">2","1",">2",">2","2",">2",">2",">0",">0","0",">0","0",">0","0",">0","0",">0",21.8134754219051,17.4507310796689,3.03285913847435
"1764",2.91800800323478,"en",1.35054914131203,1.74831809719495,"Medium",18.2725811658919,"Yes","Yes","Yes",8,2016,8,"Yes",17,"3-5","2","Yes","No","No","No","No","3-5","2",">8",">2","0-2","2","No","No","Yes","Yes","Yes","No",2.99269472373133,3.05529896448438,2.81316999162643,">2","0","No","No","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No",">2",">2",">2",">2","2",">2",">2",">2",">2",">2",">2",">0",">0","0","0","0","0","0",">0","0","0",22.4332233500137,19.7071549714475,3.00814605679589
"1765",0,"en",1.27042723224986,1.68537049056349,"Short",14.1393772489102,"Yes","No","Yes",5,1990,9,"Yes",14,"0-2","1","Yes","No","No","No","No","0-2","0","3-5","0","0-2","0","Yes","No","No","No","Yes","Yes",3.04000029495389,2.99897431086103,2.88264203778663,"0","0","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","0","1","0","0","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0",19.6065277907698,0,0
"1766",0,"en",0.984935517275294,1.75995646498688,"Large",9.3321154289021,"Yes","No","No",2,2013,1,"No",30,"6-8","2","Yes","No","No","No","No","0-2","0","3-5","2","6-8","0","No","Yes","No","No","No","Yes",2.94168919669909,2.89714344057117,2.98210671543863,"2","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",16.8837658912187,0,0
"1767",2.9726119665014,"en",1.29494737731481,1.78318277604952,"Large",20.5607469086251,"Yes","Yes","Yes",11,2005,5,"No",17,"0-2","1","Yes","No","No","No","No","6-8","2","0-2","1","0-2","0","No","Yes","No","Yes","No","Yes",3.05831060185351,3.05831060185351,3.05831060185351,"2","0","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No",">2","1","0",">2","1","2","0",">2","1","0","1","0","0","0",">0","0","0","0",">0","0","0",20.2915568444853,20.2915568444853,3.07501637172802
"1768",0,"en",0.964808007534042,1.73235624654032,"Medium",15.607270193859,"Yes","No","Yes",3,1960,12,"Yes",23,"0-2","1","Yes","No","No","No","No","3-5","2","0-2","0","0-2","0","No","Yes","No","Yes","No","Yes",2.85655027200489,2.90233919345195,2.87380237997059,"0","0","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",0,0,2.88004000577151
"1769",0,"en",1.29629205082457,1.72007860952669,"Medium",15.6038128915127,"Yes","No","Yes",5,1983,4,"No",29,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","Yes","No","Yes","No","Yes","No",2.93327274707387,2.93798073159318,2.97256318116988,"0","0","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","0","1","0","0","1","1","0","1","2","0",">2","0","0","0","0","0",">0","0","0","0","0",17.9342702633914,0,0
"1770",0.526589034139045,"hi",0.601237454108328,1.77331527064735,"Large",1.09861228866811,"No","No","Yes",0,2003,8,"Yes",15,"0-2","1","No","No","No","No","No","0-2","0","0-2","0","0-2","0","No","Yes","Yes","Yes","No","No",2.86390814697718,2.85478977329237,2.90619349355128,"0","0","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0
"1771",0,"en",1.27007864635531,1.73894710624141,"Medium",16.8112428815183,"Yes","No","Yes",2,1992,10,"Yes",1,"0-2","2","Yes","No","No","No","No","3-5","2","0-2","0","0-2","0","No","No","No","Yes","Yes","No",2.899325978844,2.9146293174302,2.90041332292828,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","0","0","1","0","1","1","0","0","1","0",">2","0","0","0","0","0","0","0","0","0","0",21.3134095024944,0,2.86115042983352
"1772",2.80984056296996,"en",1.26530157137072,1.77956098350222,"Large",16.0213315246859,"Yes","No","Yes",3,2015,9,"Yes",11,"3-5","1","Yes","No","No","No","No","6-8","1","0-2","0","0-2","0","No","No","No","Yes","Yes","Yes",3.09392875787392,2.98751006002031,3.00239473705046,"2","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","2",">2","0","1","2","2","0",">2","2","0","2","0","0","0",">0","0","0","0",">0",">0","0",19.3776568312521,17.362556480443,3.10884141386338
"1773",2.91800800323478,"en",1.20711278335083,1.72894905196598,"Medium",18.6424418761655,"Yes","Yes","Yes",6,2016,1,"No",14,"3-5","1","Yes","No","No","No","No","6-8",">2",">8","2","0-2","0","No","No","Yes","Yes","Yes","No",2.99387014816614,2.9984435338701,2.90333866802971,"2","0","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No",">2","1","0","1","1","1","0",">2","1","0",">2","0","0","0",">0","0","0","0",">0","0","0",22.1727764171446,0,2.99791832887101
"1774",2.79880143927589,"en",1.32811000462653,1.71449622292064,"Medium",18.4050600029679,"Yes","Yes","Yes",15,2015,9,"Yes",10,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0",">8",">2","No","No","Yes","No","Yes","No",2.99475483461572,2.99726182405035,3.0036301493147,">2",">0","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No",">2","1",">2","2","1","1","0",">2","0","2","2","0",">0","0",">0","0","0","0","0","0","0",20.6509227149896,19.3120356584643,0
"1775",2.84568849428469,"en",1.37684839530218,1.7163798514468,"Medium",19.2771493032116,"Yes","No","Yes",14,1999,7,"No",9,"3-5","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","No","No","Yes","Yes","Yes",2.94986823627647,2.95889433186913,2.95381265208965,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No",">2",">2",">2",">2",">2",">2",">2",">2",">2","0","1",">0","0",">0",">0",">0",">0","0",">0","0","0",20.9739988522395,0,0
"1776",2.69567471016032,"en",1.37111990097801,1.74525954872198,"Medium",17.4200382043877,"Yes","No","Yes",10,1954,8,"Yes",1,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","Yes","No","Yes","No","Yes",2.83415310955169,2.86130327677792,2.84401354836602,"2","0","No","No","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No",">2","1","1","2","1","1","0",">2","1","0","2","0","0","0",">0","0","0","0","0","0","0",15.8436589368355,0,0
"1777",2.76720696527763,"en",1.09953339105278,1.79016362767981,"Large",16.1573164602654,"Yes","No","Yes",2,1960,6,"No",19,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","Yes","No","Yes","No","No",2.8612140418205,2.91229791997387,2.86696625572956,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","1","1","0","0","1","1","0","1","1","0","2","0","0","0","0","0",">0","0","0","0","0",14.6039683728739,0,2.89477094431032
"1778",0,"en",1.31638317572565,1.7254630513334,"Medium",16.0672380511158,"Yes","No","Yes",17,2011,6,"No",6,"3-5",">2","Yes","No","No","No","No","3-5","2","0-2","0","6-8","0","Yes","No","No","No","Yes","Yes",3.07859318744521,2.96330359353462,3.07655090940854,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No",">2","1","0","1","1","2","0",">2",">2","0",">2",">0","0","0","0",">0","0","0",">0","0","0",0,0,3.07927056371246
"1779",0,"en",0.723956714752989,1.74525954872198,"Medium",15.2937715609445,"Yes","No","Yes",4,1984,12,"Yes",26,"0-2","1","Yes","No","No","No","No","3-5","1","3-5",">2","0-2","1","Yes","No","No","No","Yes","Yes",3.01145993302148,2.89138740096264,2.90081174872895,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","1","1","0","0","2","1","0",">2","1","0","1",">0","0","0","0",">0","0","0",">0","0","0",18.5708845709071,0,2.82774990207633
"1780",2.95478200024064,"en",1.32756090758817,1.77331527064735,"Large",16.1346088544193,"Yes","No","Yes",10,2005,8,"Yes",12,"0-2","1","Yes","No","No","No","Yes","6-8","1","0-2","0","3-5","1","No","No","Yes","Yes","Yes","No",3.00430030478561,2.95766864618736,2.9216483320563,">2","0","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes",">2",">2",">2",">2",">2",">2","2",">2",">2",">2",">2","0","0",">0",">0","0","0","0",">0","0","0",18.8949380260758,17.416728578393,3.04145037791119
"1781",0,"en",1.25893538280547,1.70471348624515,"Short",16.7033111799883,"Yes","No","Yes",9,1993,3,"No",12,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","No","No","Yes","Yes","Yes",2.93431956597196,2.91955186828524,2.91099988945809,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","1","1","0","1","1","1","0","0","1","0",">2","0","0","0","0",">0","0","0","0","0","0",21.3653462432507,0,0
"1782",2.89653867337957,"en",0.630670327111826,1.77331527064735,"Large",16.5022637116806,"Yes","No","Yes",5,1992,4,"No",15,"3-5","2","Yes","No","No","No","No","6-8","2","0-2","0","0-2","0","No","No","Yes","Yes","Yes","No",3.04642866681945,2.9532867399981,2.95499047755636,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",20.7999772932351,0,3.06446757336202
"1783",0,"en",1.14341609486863,1.67593802499019,"Short",17.3032187608033,"Yes","No","Yes",0,1992,4,"No",10,"3-5","2","Yes","No","No","No","No","3-5","0","0-2","0","3-5","2","No","Yes","No","Yes","No","Yes",2.97256318116988,2.94428010619623,3.03413163647087,"0","0","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","2","0","0","0","2","1","0",">2",">2",">2","2",">0","0","0","0","0","0","0",">0","0","0",20.1314006041825,0,0
"1784",0,"es",1.13772158198878,1.7163798514468,"Medium",12.1547846142867,"No","Yes","Yes",5,2014,9,"Yes",9,"0-2","1","No","No","No","Yes","No","0-2","0","0-2","0","0-2","0","Yes","No","Yes","No","No","No",2.90315256220041,2.91346791537433,2.92417291808553,"2","0","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","0","0","1","0","1","1","0",">2","2","0","2","0","0","0","0","0","0","0",">0","0","0",16.7316410807756,16.7316410807756,2.87535067535016
"1785",2.68049866990013,"en",1.13024814172733,1.71449622292064,"Medium",11.0485539455761,"Yes","No","No",8,2003,1,"No",17,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","1","6-8","0","No","No","No","Yes","Yes","Yes",2.96283744965745,2.97883691210846,2.97164215832744,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",9.5940980570591,0,0
"1786",2.84568849428469,"en",0.96590189823482,1.7254630513334,"Medium",13.8593599652425,"Yes","No","Yes",0,1993,9,"Yes",10,"0-2","1","Yes","No","No","No","No","3-5","1","0-2","0","0-2","1","No","Yes","No","Yes","No","Yes",2.93238058220744,2.93349921443657,2.98822941078918,"0","0","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0",">2","0","0","0","0","0","0","0","0","0",">0",19.0800239180789,0,2.88529322173866
"1787",2.92999482510447,"en",1.35618023375957,1.74831809719495,"Medium",18.0860698040432,"Yes","No","Yes",5,2015,3,"No",11,"3-5","1","Yes","No","No","No","No",">8",">2",">8",">2","0-2","1","No","No","No","Yes","Yes","Yes",3.06497806256792,3.06291132323664,3.01097999427633,"1","0","No","No","No","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No",">2",">2",">2",">2","1",">2","2",">2",">2",">2","1",">0","0","0",">0","0","0","0",">0","0","0",19.8822588328972,18.6890760007543,3.06606025842514
"1788",2.85960138854675,"en",0.471208849540605,1.74525954872198,"Medium",16.6282886346498,"Yes","No","Yes",3,1980,6,"No",19,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","6-8","1","No","Yes","No","Yes","No","Yes",2.97846545718738,2.88534255846563,2.92031255352507,"0","0","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes","No","Yes","No","No",">2","1","0",">2","1","2","0","2","1","0","2","0","0","0","0","0","0","0",">0","0","0",19.1670766962072,0,2.97846545718738
"1789",2.96785938648746,"en",1.16863845474456,1.72894905196598,"Medium",20.0304954573881,"Yes","Yes","Yes",6,2014,3,"No",19,"0-2","1","Yes","No","No","No","No","3-5","2","6-8","0","6-8","2","No","Yes","Yes","Yes","No","No",2.97469453319908,3.07954191437805,3.00592671463858,">2","0","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","0","1","0","0","1","1","0",">2",">2","2",">2","0","0","0","0","0","0","0","0","0",">0",21.5606115830631,20.6030023978813,3.02027006426757
"1790",0,"en",1.17343664168042,1.73235624654032,"Medium",16.2332682601922,"Yes","No","Yes",8,1994,5,"No",31,"0-2","1","Yes","No","No","No","No","3-5","0","0-2","1","0-2","0","No","No","No","Yes","Yes","Yes",2.99897431086103,2.93769825212052,2.96055080051775,"0","0","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","0","1","0","1","1","1","0","2","1","0","1","0","0","0",">0","0",">0","0","0","0","0",20.134039113858,0,0
"1791",2.82883458772261,"en",1.26769155449422,1.76661781000278,"Large",17.2167079729598,"Yes","No","Yes",3,1951,11,"No",8,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","Yes","No","Yes","No","Yes",2.83520367547358,2.84230844143004,2.8443727962362,"0","0","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","0","2","0","0","2","1","0","1","1","0",">2","0","0","0","0","0","0","0","0","0",">0",16.443145832128,0,0
"1792",2.8270148923815,"en",0.5799214703932,1.70870182538799,"Short",14.4537473841393,"Yes","No","Yes",4,1988,4,"No",22,"0-2","0","Yes","No","No","No","No","0-2","1","0-2","0","0-2","0","Yes","No","No","No","Yes","Yes",2.90723397672896,2.90393829230284,2.90358019733795,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",">2","1",">2","2","1","2","0",">2",">2","0","0","0","0","0",">0",">0","0","0",">0",">0","0",11.3605698296449,0,2.35583046412812
"1793",2.91800800323478,"en",1.3173097089952,1.77584598174847,"Large",17.4339525262096,"Yes","Yes","Yes",5,2016,9,"Yes",15,"3-5","2","Yes","No","No","No","No",">8","1","0-2","1",">8",">2","No","Yes","Yes","Yes","No","No",2.94031621502349,3.02251546007476,3.00281681957738,">2","0","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No",">2",">2",">2",">2","2",">2","1",">2",">2",">2",">2",">0","0","0","0","0","0","0",">0","0","0",17.6786654521852,0,2.93913790310834
"1794",0,"en",1.10871993998682,1.69853027775145,"Short",14.8058090855461,"Yes","No","Yes",5,1989,8,"Yes",17,"0-2","1","Yes","No","No","No","No","3-5","0","3-5","0","0-2","0","No","No","No","Yes","Yes","Yes",2.8795635367249,2.83834155033763,2.91486035837798,"0","0","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No",">2","1","0","1","2","1","0",">2","1","0",">2",">0","0","0",">0",">0","0","0",">0","0","0",19.9832828148838,0,2.89065141667516
"1795",2.91076563999777,"en",1.2434736904623,1.71065777618006,"Short",17.4877568955718,"Yes","Yes","Yes",7,2010,4,"No",2,"3-5","2","Yes","No","No","No","No","6-8","1","3-5",">2","3-5","2","No","No","Yes","Yes","Yes","No",2.96551291425661,3.0419071245974,2.98883088551102,"1","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0",">2","1","0","2","0","0","0","0","0","0","0","0","0","0",21.0590732812136,0,2.86405481005493
"1796",2.85073062208483,"en",1.33262679417813,1.7182404735814,"Medium",18.183292580669,"Yes","No","Yes",5,1982,12,"Yes",7,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","No","Yes","Yes","Yes","No",2.89462121352615,2.9017508928006,2.89742189510222,"1","0","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","1","1","0","0","1",">2","0",">2","1","0",">2","0","0","0","0","0","0","0",">0","0","0",19.4904328861621,16.9285831025022,2.89462121352615
"1797",2.85960138854675,"fr",1.25058934598226,1.74525954872198,"Medium",16.8000629691009,"No","No","Yes",9,2007,5,"No",22,"6-8","2","No","Yes","No","No","No","0-2","0","0-2","0","0-2","0","No","Yes","Yes","Yes","No","No",2.99386472972687,3.00019689869662,3.01539588129891,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","2","1","0","1","1","1","0",">2",">2","0","2","0","0","0","0","0",">0","0",">0","0","0",20.4824732473227,0,0
"1798",2.46977594619869,"en",1.25618956598187,1.73066229083063,"Medium",12.4288401261387,"Yes","No","Yes",1,2007,2,"No",22,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","Yes","No","No","No","Yes","Yes",2.9299230387915,2.9220235026092,2.95207200516567,"0","0","No","No","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","0","0","0","0",">2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8.96434312184975,0,0
"1799",2.80984056296996,"en",1.19542161457986,1.7182404735814,"Medium",16.2244438686778,"Yes","No","Yes",1,2015,8,"Yes",26,"0-2",">2","Yes","No","No","No","No","0-2","0","0-2","1","0-2","1","No","Yes","No","Yes","No","Yes",2.92802482830802,3.03144694854263,3.02971207002694,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","0","0","1","0","1","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0",19.6982121967242,0,0
"1800",0,"en",1.00977201010148,1.70870182538799,"Short",17.3463639744093,"Yes","No","Yes",6,2012,11,"No",9,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","1","Yes","No","No","No","No","No",2.93965909947698,2.95139358226933,2.84614903484355,"2","0","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","1","0","2","0","1","0","0",">2","2","0","1","0","0","0","0","0","0","0","0","0","0",0,19.854934957962,0
"1801",2.89228029230919,"en",1.13499036127741,1.73732637840012,"Medium",18.2530337590131,"Yes","No","Yes",16,1999,4,"No",9,"3-5","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","Yes","No","No","No","Yes","Yes",2.88872490788837,2.93428398867928,2.93439111955335,"0","0","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","0","1","0","0","1","2","0","2","1","0","2","0","0","0","0","0",">0","0",">0","0",">0",15.5948817753566,0,2.88872490788837
"1802",2.90233919345195,"en",1.11370928588428,1.73066229083063,"Medium",17.7365192310879,"Yes","No","Yes",7,2005,4,"No",6,"6-8","2","Yes","No","No","No","No","6-8","2","0-2","0","0-2","0","Yes","No","No","No","Yes","Yes",3.00052506356809,2.99029875801997,2.98696822374367,"1","0","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","2","2","0",">2",">2","1","0",">2",">2","0",">2","0",">0","0",">0",">0","0","0",">0","0","0",19.8087820091374,19.4579129707394,3.02168846767054
"1803",2.79236611496284,"en",1.26186292609221,1.73235624654032,"Medium",17.8905551855191,"Yes","No","Yes",10,1980,7,"No",5,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","Yes","No","No","No","Yes","Yes",2.87896141879291,2.85853408825649,2.89922895152612,"0","0","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","0","1","0","0","1","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0",0,0,0
"1804",0,"en",0.79129890391799,1.7182404735814,"Medium",15.607270193859,"Yes","No","Yes",15,1981,2,"No",13,"3-5","1","Yes","No","Yes","No","No","0-2","0","0-2","0","0-2","0","No","Yes","No","Yes","No","Yes",2.92267603655672,2.90646653536488,2.90368155424596,"2",">0","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",18.9622397885631,17.2322997859099,0
"1805",2.8876460920512,"en",1.21232284834345,1.76272771964008,"Large",17.2013164628843,"Yes","Yes","Yes",12,2007,8,"Yes",31,"3-5","1","Yes","No","No","No","No","6-8","1","6-8","0",">8",">2","No","Yes","Yes","Yes","No","No",2.99555243707881,2.99505170092128,2.99333261480426,"1","0","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No",">2",">2",">2",">2",">2",">2",">2",">2",">2","0","2","0","0","0",">0","0",">0","0",">0","0","0",19.5707239197084,18.4046536128922,2.85090446914769
